matchId,date,league,label,predictionId,featureSource,snapshotBacked,predictedOutcome,leakageRisk,trainingWeight,trainingGroup,snapshotMaturity,home_avg_scored,away_avg_scored,home_avg_conceded,away_avg_conceded,home_home_split_scored,home_home_split_conceded,away_away_split_scored,away_away_split_conceded,ppg_diff,rest_diff,club_elo_diff,home_injuries,away_injuries,availability_coverage,availability_risk,availability_diff,weather_risk,lineups_confirmed,h2h_sample_size,h2h_reliability,h2h_balance,match_importance,home_btts_rate,away_btts_rate,home_over25_home,away_over25_away,home_yellow_rate,away_yellow_rate,home_cards_rate,away_cards_rate,home_avg_corners,away_avg_corners,set_piece_diff,lineups_avg_rating_diff,home_lineup_continuity,away_lineup_continuity,keeper_rating_diff,away_travel_penalty,prob_home_base,prob_draw_base,prob_away_base,prob_home_heuristic,prob_draw_heuristic,prob_away_heuristic,confidence,exact_score_confidence,model_agreement,top_confidence_pick,top_exact_score_pick,risk_low,risk_medium,risk_high,phase_league,phase_cup,phase_knockout,odds_available,source_timestamp_coverage,db_has_match_stats,db_has_team_match_stats,db_historical_odds_samples,db_historical_home_implied,db_historical_draw_implied,db_historical_away_implied,db_home_xg,db_away_xg,db_home_shots,db_away_shots,db_home_corners,db_away_corners,db_weather_available,db_weather_temperature,db_weather_wind_speed,db_weather_precipitation,db_h2h_edge_played,db_h2h_edge_balance,db_style_profile_available,db_alias_matched,db_feature_source_count
ss-fotmob-5952838,2026-07-28,"World - Club Friendlies",A,pred_913fe1ff747f8ab7c6,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.35,1.4,1.35,0.4,1.35,1.35,2,0.67,-2,-3.7,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0.2,0.45,0.67,0,0,0,0,0,0,-0.31,-0.46,0.61,0.7,-0.43,0,0.2267,0.2889,0.4844,0.0824,0.3045,0.613,0.46,0.1134,0.615,0,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-558297,2026-07-28,"Europe - Conference League",H,pred_8d0b883d9c61c355e3,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,4,1.35,1.35,4,1.35,1.35,1.35,1.35,3,0,0,0,0,1,0,0,0,0,1,0.24,1,1,0.5,0.5,0.45,0.45,0,0,0,0,0,0,0.54,0.98,0.81,0.61,0.95,0,0.6971,0.176,0.127,0.5795,0.3334,0.0871,0.405,0.0876,0.58,0,0,0,1,0,0,0,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-558302,2026-07-28,"Europe - Conference League",D,pred_76e3a2ff37cbac59c3,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0,0,0,0,0,1,0,0,0,0,1,0.24,0,1,0.5,0.5,0.45,0.45,0,0,0,0,0,0,0,0,0.64,0.64,0,0,0.3915,0.283,0.3256,0.2648,0.4703,0.2648,0.495,0.121,0.5,0,0,0,1,0,0,0,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-568638,2026-07-28,"Europe - Conference League",H,pred_9cbaf9d6571e945ef3,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.35,1,1.35,1,1.35,1.35,1.35,1.35,-1,-7.7,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1,0.45,0.45,0,0,0,0,0,0,0,-0.07,0.62,0.64,-0.07,0,0.4371,0.3015,0.2614,0.0935,0.3761,0.5304,0.426,0.129,0.084,0,0,0,1,0,0,1,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-568640,2026-07-28,"Europe - Conference League",H,pred_dfa268ffe221f1f25e,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,3,2,2,3,1.35,1.35,1.35,1.35,3,0,0,0,0,1,0,0,0,0,1,0.24,1,1,1,1,0.45,0.45,0,0,0,0,0,0,0.21,0.98,0.81,0.61,0.95,0,0.5861,0.1929,0.2209,0.5756,0.3355,0.0889,0.359,0.0744,0.62,0,0,0,1,0,0,0,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-espn-club.friendly-401898016,2026-07-29,"World - Club Friendlies",H,pred_00e43818d853c1424e,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.35,2.5,1.35,1.5,1.35,1.35,1,2,-1.5,-7.7,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1,0.45,1,0,0,0,0,0,0,-0.21,-0.24,0.61,0.66,-0.21,0,0.3381,0.2165,0.4454,0.0695,0.3516,0.579,0.31,0.0714,0.284,0,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5973859,2026-07-29,"World - Club Friendlies",H,pred_31ad590d5d4b06b3ff,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.86,1.29,1,0.14,2,0.75,1,0.33,0.14,-55,223,0,0,1,0,0,0,0,0,0,0,1,0.71,0.14,0.25,0.45,0,0,0,0,0,0,0.05,0.31,0.74,0.68,0.31,0,0.5974,0.2426,0.16,0.0004,0.0233,0.9763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5973922,2026-07-29,"World - Club Friendlies",A,pred_d85ca53eb539cfebc5,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.35,0.6,1.35,2.2,1.35,1.35,0.33,2.67,-0.4,-4.8,-1680,0,0,1,0,0,0,0,0,0,0,1,0.5,0.6,0.45,0.67,0,0,0,0,0,0,0.24,0,0.61,0.61,0,0,0.6369,0.2204,0.1427,0.0086,0.1505,0.8409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5978391,2026-07-29,"World - Club Friendlies",H,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4417,0.3814,0.1768,0.982,0.0178,0.0002,0.46,0.599,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5973924,2026-07-30,"World - Club Friendlies",D,pred_9c77bd80a944052cd1,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2,1,1,1.35,2,1.33,1.35,1.35,-1,-102,1569,0,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.33,0.45,0,0,0,0,0,0,0.47,-0.55,0.69,0.8,-0.55,0,0.5389,0.2519,0.2092,0,0.0013,0.9987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-espn-club.friendly-401886550,2026-07-31,"World - Club Friendlies",D,pred_e2627a276271b94507,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2,1.71,1.35,1.14,2,1.35,0.75,1.5,1.29,41,-445,0,0,1,0,0,0,0,0,0,0,1,0.5,0.57,0.45,0.5,0,0,0,0,0,0,-0.12,0.13,0.78,0.75,0.13,0,0.4813,0.219,0.2997,0.9428,0.0556,0.0017,0.31,0.0785,0,0,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-espn-club.friendly-401887800,2026-07-31,"World - Club Friendlies",H,pred_046cf11e1ac0bca972,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,0.7,1.43,0.6,0.71,0.67,1.33,1.25,0.75,0.07,0,190,0,0,1,0,0,0,0,0,0,0,1,0.3,0.57,0.45,0.5,0,0,0,0,0,0,-0.41,0.25,0.69,0.64,0.25,0,0.1962,0.3015,0.5024,0.3454,0.4227,0.2319,0.46,0.1376,0.279,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-espn-club.friendly-401897750,2026-07-31,"World - Club Friendlies",A,pred_7501bbdf3301702187,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.33,1.5,1,1.5,0.75,0.25,1.25,2,0.16,0,-61,0,0,1,0,0,0,0,0,0,0,1,0.5,0.67,0.25,0.75,0,0,0,0,0,0,0.06,0.01,0.71,0.71,0.01,0,0.5486,0.2355,0.2159,0.2273,0.4516,0.3211,0.39,0.0995,0.143,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5899095,2026-07-31,"World - Club Friendlies",H,pred_b0ac018bbf64e77957,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2,1.13,0.2,1.5,2.5,1.35,1.2,1.8,1.6,-62,0,0,0,1,0,0,0,0,0,0,0,1,0.2,0.75,0.5,0.6,0,0,0,0,0,0,0.85,0.75,0.76,0.61,0.72,0,0.83,0.1085,0.0615,0.0002,0.0191,0.9807,0.34,0.0762,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5900294,2026-07-31,"World - Club Friendlies",H,pred_6429b9216f5fb0fb45,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1,1.88,1.5,2,1,2.5,1.4,1.4,0.75,69,-17,0,0,1,0,0,0,0,0,0,0,1,0.5,0.88,1,0.4,0,0,0,0,0,0,-0.23,0.34,0.68,0.61,0.33,0,0.1002,0.1592,0.7407,0.9941,0.0059,0,0.386,0.0842,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5900299,2026-07-31,"World - Club Friendlies",H,pred_1db0f94d61ba1e17b1,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2,1.67,2,0.67,1.67,1.67,1.5,0.5,-1.25,73,-1546,0,0,1,0,0,0,0,0,0,0,1,0.75,0.67,0.67,0.5,0,0,0,0,0,0,-0.25,-0.5,0.68,0.78,-0.5,0,0.3106,0.2266,0.4628,0.9782,0.0215,0.0003,0.367,0.0836,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5900430,2026-07-31,"World - Club Friendlies",A,pred_54a058560ea9de5aaf,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.33,1,1.33,1,1.5,1,0.8,1.4,-0.27,70,-94,0,0,1,0,0,0,0,0,0,0,1,1,0.4,0.5,0.4,0,0,0,0,0,0,0.08,-0.23,0.61,0.66,-0.22,0,0.5844,0.2744,0.1412,0.993,0.007,0,0.46,0.1494,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5958595,2026-07-31,"World - Club Friendlies",D,pred_48154a358cabb6cb97,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,3,1.35,0.67,1.35,5,1,1.35,1.35,2,7.7,-1314,0,0,1,0,0,0,0,0,0,0,1,0.33,0.5,1,0.45,0,0,0,0,0,0,1.03,0.45,0.7,0.61,0.42,0,0.7395,0.169,0.0914,0.4686,0.302,0.2294,0.411,0.1033,0.278,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-espn-club.friendly-401869198,2026-08-01,"World - Club Friendlies",H,pred_8253b21d9ebb5ca040,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2.13,1.25,1,1.63,1.8,1.6,1,2.25,0.87,5,88,0,0,1,0,0,0,0,0,0,0,1,0.5,0.63,0.8,0.75,0,0,0,0,0,0,0.62,0.49,0.76,0.67,0.49,0,0.8203,0.1111,0.0685,0.5083,0.3847,0.107,0.31,0.0749,0.168,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-espn-club.friendly-401871493,2026-08-01,"World - Club Friendlies",D,pred_55d8a4f5383727472b,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2.14,2,1,0.88,2.33,0.67,2,1.2,-0.29,63,82,0,0,1,0,0,0,0,0,0,0,1,0.57,0.5,1,0.8,0,0,0,0,0,0,0.04,-0.05,0.75,0.76,-0.05,0,0.625,0.1947,0.1803,0.9917,0.0083,0,0.345,0.0867,0.022,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-espn-club.friendly-401872737,2026-08-01,"World - Club Friendlies",A,pred_f275bfd6daa2c81837,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2,1.44,1,0.89,2,1,0.86,0.86,1.56,8,-1835,0,0,1,0,0,0,0,0,0,0,1,1,0.33,1,0.29,0,0,0,0,0,0,0.04,0.5,0.8,0.7,0.5,0,0.595,0.2454,0.1597,0.1241,0.3214,0.5544,0.402,0.1094,0,0,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-espn-club.friendly-401886531,2026-08-01,"World - Club Friendlies",H,pred_5d18b7307ff2d0dfae,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.35,2.38,1.35,0.63,1.35,1.35,2,1,-2.5,-6.6,-325,0,0,1,0,0,0,0,0,0,0,1,0.5,0.25,0.45,0.4,0,0,0,0,0,0,-0.83,-1.03,0.61,0.82,-1,0,0.0737,0.1474,0.7789,0.0184,0.1394,0.8423,0.418,0.1,0.831,0,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-espn-club.friendly-401886553,2026-08-01,"World - Club Friendlies",A,pred_a075fdffb69d702db6,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,0.67,1.11,1,0.44,0.67,1,1.33,0.67,-1.33,7,-428,0,0,1,0,0,0,0,0,0,0,1,0.67,0.33,0.45,0.33,0,0,0,0,0,0,-0.34,-0.88,0.61,0.79,-0.85,0,0.1748,0.3378,0.4873,0.1648,0.3654,0.4698,0.46,0.1816,0.927,0,0,1,0,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-espn-club.friendly-401888842,2026-08-01,"World - Club Friendlies",D,pred_1c3279f9df428709cc,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.9,0.8,1,1.1,2.6,0.8,1,2,0.5,1,253,0,0,1,0,0,0,0,0,0,0,1,0.4,0.2,0.4,0.6,0,0,0,0,0,0,0.6,0.52,0.77,0.66,0.52,0,0.9179,0.0658,0.0163,0.4942,0.3545,0.1513,0.46,0.1269,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-espn-club.friendly-401898015,2026-08-01,"World - Club Friendlies",H,pred_4765ea8b720fa5c73b,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,0.75,2.33,1,1,0.33,0.67,1,2,-1.25,73,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0.67,0.33,1,0,0,0,0,0,0,-0.87,-0.49,0.61,0.71,-0.46,0,0.2278,0.2423,0.5299,0.9904,0.0095,0,0.403,0.0998,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5199448,2026-08-01,"World - Club Friendlies",A,pred_ce25e6d0d76832cc67,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.71,1.13,2.43,0.75,2,2.8,1.2,1,-0.75,1,54,0,0,1,0,0,0,0,1,0.24,1,1,0.86,0.5,1,0.4,0,0,0,0,0,0,0.02,-0.31,0.65,0.71,-0.31,0,0.4025,0.27,0.3275,0.4307,0.4007,0.1686,0.46,0.091,0.576,0,0,0,1,0,1,0,0,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5765418,2026-08-01,"World - Club Friendlies",H,pred_0634de06c53bba8c22,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1,2.13,2,0.88,1,2,1.67,1.33,-2.13,4,-1804,0,0,1,0,0,0,0,0,0,0,1,1,0.63,1,0.67,0,0,0,0,0,0,-0.59,-0.71,0.61,0.75,-0.68,0,0.0701,0.1259,0.804,0.0089,0.1186,0.8724,0.422,0.0824,0.818,0,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5765425,2026-08-01,"World - Club Friendlies",A,pred_541304370d413b9278,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.35,1.6,3,0.8,1.35,1.35,1.5,2,-2,0,-1641,0,0,1,0,0,0,0,0,0,0,1,0.5,0.4,0.45,1,0,0,0,0,0,0,-0.3,-0.46,0.61,0.7,-0.43,0,0.4178,0.2389,0.3433,0.0074,0.1088,0.8838,0.316,0.0763,0,0,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5765865,2026-08-01,"World - Club Friendlies",A,pred_ddac053b7e4da2ca6b,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.35,1.38,1.35,1.13,1.35,1.35,1.25,2,-2.25,-7.5,-1520,0,0,1,0,0,0,0,0,0,0,1,0.5,0.38,0.45,0.75,0,0,0,0,0,0,-0.05,-0.44,0.61,0.7,-0.41,0,0.4623,0.2449,0.2928,0.0029,0.0711,0.9259,0.38,0.0945,0,0,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5765874,2026-08-01,"World - Club Friendlies",H,pred_59178d2f0e4391a119,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,0.75,1.5,1,0.83,1,0.5,1.25,1,-0.67,-1,-1619,0,0,1,0,0,0,0,0,0,0,1,0.5,0.33,0.5,0.5,0,0,0,0,0,0,-0.43,-0.28,0.61,0.67,-0.25,0,0.153,0.3033,0.5437,0.0155,0.1511,0.8333,0.46,0.169,0.228,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5765877,2026-08-01,"World - Club Friendlies",A,pred_f08867ab4c973bd22e,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.35,0.4,1.35,1.8,1.35,1.35,0.67,1.67,-0.2,-77.5,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0.4,0.45,0.33,0,0,0,0,0,0,0.29,0,0.61,0.61,0,0,0.5624,0.2586,0.179,0,0.0035,0.9965,0.422,0.1063,0,0,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5766834,2026-08-01,"World - Club Friendlies",D,pred_5392fbcbc4e0c1b34f,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.5,2,0.5,1.33,1.5,0.5,2,1.35,1,14,-60,0,0,1,0,0,0,0,0,0,0,1,0.5,0.67,0.5,0.45,0,0,0,0,0,0,-0.15,0.42,0.76,0.68,0.42,0,0.4624,0.2594,0.2781,0.6472,0.2873,0.0655,0.438,0.0954,0.433,0,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5770193,2026-08-01,"World - Club Friendlies",D,pred_1bef02e696b456cc2d,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1,1.35,3,1.35,1.33,2.33,1.35,1.35,0.17,7.5,1412,0,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.67,0.45,0,0,0,0,0,0,-0.13,0,0.61,0.61,0,0,0.1892,0.2414,0.5695,0.8394,0.1503,0.0103,0.405,0.1015,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5793421,2026-08-01,"World - Club Friendlies",D,pred_c4de2d8f249d4d6ba3,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,0.25,1,1,1.44,1.35,0.5,1.2,2,-0.75,67,-41,0,0,1,0,0,0,0,0,0,0,1,0.25,0.56,0.45,0.8,0,0,0,0,0,0,-0.2,0,0.61,0.61,0,0,0.4557,0.3258,0.2185,0.9889,0.011,0,0.46,0.1472,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5793429,2026-08-01,"World - Club Friendlies",A,pred_093c4d211e7a4d1836,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.35,1.38,2,1.38,1.35,2,1.33,1.67,-1.25,109,-90,0,0,1,0,0,0,0,0,0,0,1,0.5,0.75,0.45,0.67,0,0,0,0,0,0,0.03,-0.11,0.61,0.63,-0.08,0,0.302,0.2296,0.4684,0.9996,0.0004,0,0.373,0.0851,0,0,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5847090,2026-08-01,"World - Club Friendlies",A,pred_844947728737a4c39e,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1,1.38,1.75,1.88,3,2,0.8,1.2,0.62,73,-1803,0,0,1,0,0,0,0,0,0,0,1,0.5,0.63,1,0.4,0,0,0,0,0,0,-0.1,0.11,0.63,0.61,0.08,0,0.1799,0.2607,0.5593,0.9847,0.0152,0.0001,0.427,0.1093,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5899054,2026-08-01,"World - Club Friendlies",H,pred_d2152c06efe6cac7c4,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2,1.25,1.35,1.5,2,1.35,1.33,1.33,2,109,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.45,0.33,0,0,0,0,0,0,0.2,0.94,0.8,0.61,0.91,0,0.7058,0.1801,0.1141,0.9999,0.0001,0,0.37,0.092,0.216,0,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5899055,2026-08-01,"World - Club Friendlies",A,pred_02bc1a07be95650dfb,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.35,1.25,1.35,1.5,1.35,1.35,1.33,1.33,-1,-3.6,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.45,0.33,0,0,0,0,0,0,0.07,0,0.61,0.61,0,0,0.3745,0.2924,0.3331,0.1283,0.408,0.4636,0.46,0.126,0.344,0,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5900172,2026-08-01,"World - Club Friendlies",A,pred_9f0c15f4c6b25f4ebf,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1,0.5,1.83,1.35,1,1.67,1.35,1.35,-1.17,0,55,0,0,1,0,0,0,0,0,0,0,1,0.83,0.5,0.67,0.45,0,0,0,0,0,0,-0.13,-0.31,0.61,0.67,-0.28,0,0.3112,0.3229,0.3659,0.2286,0.4505,0.3208,0.46,0.1363,0.66,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5900178,2026-08-01,"World - Club Friendlies",D,pred_8a5296dee78f3e209c,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.35,1.6,1.35,0.8,1.35,1.35,2,1.35,-2,-7.7,-1624,0,0,1,0,0,0,0,0,0,0,1,0.5,0.6,0.45,0.45,0,0,0,0,0,0,-0.3,-0.44,0.61,0.7,-0.41,0,0.2744,0.2628,0.4628,0.0024,0.0589,0.9387,0.385,0.096,0,0,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5900184,2026-08-01,"World - Club Friendlies",D,pred_bf85ecfe4fbd00d143,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,0.4,1,1.6,1.5,0.67,1,1,2,-0.1,-30,226,0,0,1,0,0,0,0,0,0,0,1,0.4,1,0.33,1,0,0,0,0,0,0,-0.29,0,0.61,0.61,0,0,0.5993,0.2657,0.1349,0.0109,0.158,0.831,0.46,0.1462,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5900195,2026-08-01,"World - Club Friendlies",A,pred_4b62a8bf87f070d0b8,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.44,1.33,1.67,0.83,1,1.33,1.75,0.5,-0.78,0,-1744,0,0,1,0,0,0,0,0,0,0,1,0.56,0.33,0.33,0.5,0,0,0,0,0,0,-0.15,-0.42,0.61,0.69,-0.39,0,0.3104,0.2968,0.3928,0.0144,0.1404,0.8452,0.369,0.0929,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5900268,2026-08-01,"World - Club Friendlies",D,pred_32ab53b786e3bf7c17,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,3.83,2.17,1,1.17,3.5,0.5,1.5,2,0.5,-5,-1629,0,0,1,0,0,0,0,0,0,0,1,0.67,0.67,1,1,0,0,0,0,0,0,0.61,0.25,0.72,0.67,0.25,0,0.7317,0.1383,0.13,0.0228,0.1539,0.8233,0.31,0.064,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5900420,2026-08-01,"World - Club Friendlies",H,pred_fcb7ecce3e33bfce08,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,0.83,1.35,1.83,2.5,1,1.5,1.35,2,0.83,0,1680,0,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.45,0,0,0,0,0,0,-0.18,0,0.61,0.61,0,0,0.4036,0.2717,0.3248,0.8091,0.1746,0.0163,0.367,0.0906,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5900424,2026-08-01,"World - Club Friendlies",A,pred_e150d3b4612a7d368f,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.11,1.4,1,0.9,0.5,1,1.17,0.83,-0.47,1,-202,0,0,1,0,0,0,0,0,0,0,1,0.44,0.5,0.45,0.33,0,0,0,0,0,0,-0.21,-0.44,0.61,0.7,-0.41,0,0.186,0.3036,0.5104,0.2272,0.4127,0.3601,0.46,0.1453,0.599,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
